id,edad,abandono,viajes,departamento,distancia_casa,educacion,carrera,satisfaccion_entorno,implicacion,nivel_laboral,puesto,satisfaccion_trabajo,estado_civil,salario_mes,num_empresas_anteriores,horas_extra,incremento_salario_porc,evaluacion,satisfaccion_companeros,nivel_acciones,anos_experiencia,num_formaciones_ult_ano,anos_compania,anos_desde_ult_promocion,anos_con_manager_actual
1754,30,0,Travel_Rarely,Sales,15,Secundaria,Marketing,Alta,Media,3,Sales Executive,Media,Divorced,7140,2,No,11,Alta,Baja,1,12,2,7,1,7
1755,34,0,Travel_Rarely,Research & Development,2,Master,Medical,Muy_Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Married,2932,0,Yes,14,Alta,Baja,3,6,3,5,1,2
1756,33,0,Non-Travel,Sales,2,Universitaria,Marketing,Muy_Alta,Alta,2,Sales Executive,Alta,Single,5147,8,No,15,Alta,Muy_Alta,0,13,2,11,1,7
1757,49,0,Travel_Rarely,Sales,11,Universitaria,Marketing,Muy_Alta,Alta,2,Sales Executive,Alta,Single,4507,3,No,12,Alta,Alta,0,8,1,5,0,4
1758,33,1,Travel_Rarely,Sales,16,Universitaria,Life Sciences,Baja,Alta,3,Sales Executive,Alta,Single,8564,2,Yes,20,Muy_Alta,Alta,0,11,2,0,0,0
1760,38,0,Travel_Frequently,Research & Development,2,Secundaria,Medical,Alta,Media,1,Laboratory Technician,Media,Married,2468,4,No,14,Alta,Media,1,9,4,6,0,5
1761,31,1,Travel_Rarely,Sales,16,Universitaria,Marketing,Baja,Alta,3,Sales Executive,Alta,Married,8161,2,No,13,Alta,Baja,3,10,2,1,0,0
1762,29,0,Travel_Rarely,Research & Development,4,Secundaria,Technical Degree,Muy_Alta,Media,1,Research Scientist,Media,Divorced,2109,1,No,13,Alta,Alta,1,1,2,1,0,0
1763,30,0,Travel_Rarely,Research & Development,16,Master,Life Sciences,Alta,Muy_Alta,2,Healthcare Representative,Muy_Alta,Married,5294,3,No,16,Alta,Alta,1,10,3,7,1,7
1764,32,0,Non-Travel,Research & Development,5,Universitaria,Technical Degree,Media,Alta,1,Research Scientist,Alta,Single,2718,2,No,14,Alta,Media,0,12,3,7,0,7
1766,38,0,Travel_Rarely,Research & Development,18,Primaria,Medical,Media,Baja,2,Healthcare Representative,Alta,Married,5811,3,Yes,16,Alta,Alta,1,15,2,1,1,0
1767,43,1,Travel_Frequently,Research & Development,17,Universitaria,Technical Degree,Alta,Media,1,Research Scientist,Media,Married,2437,9,Yes,16,Alta,Muy_Alta,1,6,4,1,0,0
1768,42,0,Travel_Rarely,Research & Development,12,Universitaria,Medical,Media,Alta,1,Laboratory Technician,Alta,Divorced,2766,8,No,22,Muy_Alta,Media,3,7,6,5,0,4
1770,55,0,Travel_Rarely,Research & Development,2,Secundaria,Medical,Alta,Media,5,Research Director,Media,Married,19038,8,No,12,Alta,Media,3,34,2,1,0,0
1771,33,0,Non-Travel,Research & Development,4,Universitaria,Technical Degree,Muy_Alta,Alta,2,Research Scientist,Alta,Divorced,3055,5,No,15,Alta,Muy_Alta,2,11,2,9,1,7
1772,41,0,Travel_Rarely,Research & Development,9,Universitaria,Life Sciences,Alta,Alta,1,Laboratory Technician,Alta,Divorced,2289,1,No,20,Muy_Alta,Media,2,5,2,5,0,4
1774,34,0,Non-Travel,Sales,10,Universitaria,Life Sciences,Muy_Alta,Alta,2,Sales Executive,Alta,Divorced,4001,1,Yes,14,Alta,Alta,1,15,3,15,0,7
1775,53,0,Non-Travel,Research & Development,1,Secundaria,Medical,Baja,Media,4,Manufacturing Director,Media,Married,12965,4,Yes,20,Muy_Alta,Muy_Alta,3,27,2,3,0,2
1778,43,0,Travel_Rarely,Human Resources,2,Universitaria,Life Sciences,Media,Alta,1,Human Resources,Alta,Single,3539,0,No,13,Alta,Media,0,10,5,9,1,8
1779,34,0,Travel_Rarely,Sales,3,Primaria,Life Sciences,Muy_Alta,Baja,2,Sales Executive,Baja,Single,6029,5,No,12,Alta,Baja,0,6,3,2,2,2
1780,21,1,Travel_Rarely,Sales,7,Universitaria,Marketing,Media,Alta,1,Sales Representative,Alta,Single,2679,1,No,13,Alta,Media,0,1,3,1,1,0
1782,38,0,Travel_Rarely,Research & Development,6,Secundaria,Other,Muy_Alta,Media,1,Laboratory Technician,Media,Married,3702,1,No,11,Alta,Media,1,5,3,5,0,4
1783,22,1,Travel_Rarely,Research & Development,8,Universitaria,Medical,Alta,Alta,1,Laboratory Technician,Alta,Married,2398,1,Yes,17,Alta,Alta,0,1,6,1,0,0
1784,31,0,Travel_Rarely,Sales,29,Secundaria,Marketing,Baja,Media,2,Sales Executive,Media,Married,5468,1,No,14,Alta,Baja,2,13,3,12,5,7
1786,51,0,Travel_Rarely,Research & Development,3,Universitaria,Technical Degree,Baja,Alta,3,Manager,Alta,Married,13116,2,No,11,Alta,Muy_Alta,0,15,2,2,2,2
1787,37,0,Travel_Rarely,Sales,9,Secundaria,Marketing,Media,Media,2,Sales Executive,Media,Married,4189,1,No,14,Alta,Baja,2,5,2,5,0,3
1789,46,0,Travel_Rarely,Research & Development,2,Universitaria,Medical,Alta,Alta,5,Research Director,Alta,Divorced,19328,7,Yes,17,Alta,Alta,1,24,3,2,2,2
1790,36,0,Travel_Rarely,Research & Development,10,Universitaria,Life Sciences,Muy_Alta,Alta,3,Healthcare Representative,Alta,Married,8321,7,Yes,13,Alta,Muy_Alta,1,15,1,12,5,7
1792,44,1,Travel_Frequently,Research & Development,1,Universitaria,Medical,Alta,Alta,1,Research Scientist,Alta,Divorced,2342,1,Yes,12,Alta,Alta,3,6,2,5,2,3
1794,37,0,Travel_Rarely,Human Resources,8,Universitaria,Other,Alta,Alta,2,Human Resources,Alta,Divorced,4071,2,No,13,Alta,Alta,0,19,4,10,4,7
1797,35,1,Travel_Rarely,Sales,27,Universitaria,Life Sciences,Alta,Alta,2,Sales Executive,Alta,Single,5813,1,Yes,18,Alta,Muy_Alta,0,10,2,10,7,7
1798,33,0,Travel_Rarely,Research & Development,8,Master,Life Sciences,Muy_Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Married,3143,6,No,19,Alta,Media,1,14,1,10,7,6
1799,28,0,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Alta,Alta,1,Research Scientist,Alta,Married,2044,1,No,11,Alta,Alta,1,5,6,5,0,3
1800,39,0,Travel_Rarely,Research & Development,10,Universitaria,Medical,Alta,Alta,3,Research Director,Alta,Single,13464,7,No,21,Muy_Alta,Alta,0,9,3,4,2,2
1801,46,0,Non-Travel,Sales,26,Secundaria,Life Sciences,Media,Media,2,Sales Executive,Media,Single,7991,8,No,15,Alta,Alta,0,6,3,2,2,2
1802,40,0,Travel_Rarely,Research & Development,2,Universitaria,Life Sciences,Alta,Alta,1,Laboratory Technician,Alta,Married,3377,4,No,17,Alta,Muy_Alta,1,7,5,4,0,2
1803,42,0,Travel_Rarely,Research & Development,13,Master,Medical,Media,Muy_Alta,2,Healthcare Representative,Muy_Alta,Married,5538,5,No,18,Alta,Alta,2,10,2,0,0,0
1804,35,0,Non-Travel,Research & Development,2,Universitaria,Medical,Media,Alta,2,Manufacturing Director,Alta,Divorced,5762,2,No,14,Alta,Alta,1,15,6,7,1,7
1805,38,0,Non-Travel,Human Resources,2,Universitaria,Human Resources,Baja,Alta,1,Human Resources,Alta,Divorced,2592,5,No,13,Alta,Muy_Alta,3,13,3,11,3,8
1807,34,1,Travel_Frequently,Research & Development,9,Universitaria,Life Sciences,Muy_Alta,Alta,2,Laboratory Technician,Alta,Married,5346,4,No,17,Alta,Alta,1,11,3,7,0,7
1809,37,1,Travel_Rarely,Research & Development,10,Universitaria,Medical,Muy_Alta,Alta,2,Manufacturing Director,Alta,Single,4213,1,No,15,Alta,Media,0,10,4,10,0,8
1812,39,0,Travel_Frequently,Sales,20,Universitaria,Life Sciences,Alta,Alta,2,Sales Executive,Alta,Divorced,4127,2,No,18,Alta,Muy_Alta,1,7,6,2,2,2
1813,43,0,Non-Travel,Research & Development,9,Universitaria,Life Sciences,Baja,Alta,1,Research Scientist,Alta,Single,2438,4,No,13,Alta,Alta,0,7,2,3,1,2
1814,41,0,Travel_Rarely,Research & Development,5,Master,Life Sciences,Media,Muy_Alta,2,Healthcare Representative,Muy_Alta,Single,6870,3,No,12,Alta,Baja,0,11,3,3,1,2
1815,41,0,Travel_Rarely,Sales,4,Universitaria,Marketing,Alta,Alta,3,Sales Executive,Alta,Divorced,10447,0,Yes,13,Alta,Muy_Alta,1,23,3,22,13,5
1816,30,0,Travel_Rarely,Research & Development,10,Universitaria,Medical,Baja,Alta,3,Manufacturing Director,Alta,Single,9667,9,No,14,Alta,Media,0,9,3,7,0,2
1818,26,1,Travel_Rarely,Human Resources,20,Universitaria,Medical,Muy_Alta,Alta,1,Human Resources,Alta,Married,2148,0,Yes,11,Alta,Alta,0,6,3,5,1,4
1821,46,1,Travel_Rarely,Research & Development,21,Universitaria,Medical,Muy_Alta,Alta,2,Healthcare Representative,Alta,Married,8926,4,No,22,Muy_Alta,Muy_Alta,1,13,2,9,3,7
1822,40,0,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Alta,Alta,2,Healthcare Representative,Alta,Divorced,6513,4,No,17,Alta,Muy_Alta,1,12,3,5,0,3
1823,34,0,Travel_Rarely,Sales,8,Master,Technical Degree,Media,Muy_Alta,2,Sales Executive,Muy_Alta,Married,6799,1,No,21,Muy_Alta,Alta,2,10,5,10,4,8
1824,58,0,Non-Travel,Sales,2,Universitaria,Medical,Media,Alta,4,Manager,Alta,Divorced,16291,4,No,22,Muy_Alta,Muy_Alta,1,37,0,16,14,14
1826,35,0,Travel_Rarely,Research & Development,23,Primaria,Medical,Media,Baja,1,Laboratory Technician,Baja,Married,2705,0,No,16,Alta,Media,1,6,2,5,0,3
1827,47,0,Travel_Rarely,Research & Development,4,Secundaria,Life Sciences,Alta,Media,3,Manufacturing Director,Media,Divorced,10333,8,Yes,12,Alta,Alta,1,28,4,22,14,10
1829,40,0,Travel_Rarely,Research & Development,12,Universitaria,Life Sciences,Media,Alta,2,Healthcare Representative,Alta,Divorced,4448,2,No,12,Alta,Media,1,15,3,7,7,7
1830,54,0,Travel_Rarely,Research & Development,7,Universitaria,Medical,Muy_Alta,Alta,2,Research Scientist,Alta,Married,6854,4,No,15,Alta,Media,1,14,2,7,1,7
1833,31,0,Travel_Frequently,Sales,7,Universitaria,Marketing,Baja,Alta,3,Sales Executive,Alta,Married,9637,2,No,14,Alta,Muy_Alta,2,9,3,3,2,2
1834,28,0,Travel_Rarely,Research & Development,1,Universitaria,Medical,Alta,Alta,1,Research Scientist,Alta,Married,3591,1,No,25,Muy_Alta,Alta,1,3,3,3,1,2
1835,38,0,Travel_Rarely,Sales,2,Primaria,Marketing,Media,Baja,2,Sales Representative,Baja,Married,5405,2,Yes,20,Muy_Alta,Baja,2,20,4,4,0,3
1836,26,0,Travel_Rarely,Sales,10,Universitaria,Medical,Alta,Alta,2,Sales Executive,Alta,Single,4684,1,No,13,Alta,Baja,0,5,4,5,1,2
1837,58,0,Travel_Frequently,Research & Development,15,Universitaria,Life Sciences,Baja,Alta,4,Research Director,Alta,Married,15787,2,Yes,14,Alta,Media,0,23,3,2,2,2
1839,18,0,Non-Travel,Research & Development,14,Universitaria,Medical,Media,Alta,1,Research Scientist,Alta,Single,1514,1,No,16,Alta,Alta,0,0,4,0,0,0
1842,31,1,Travel_Rarely,Human Resources,18,Master,Human Resources,Muy_Alta,Muy_Alta,1,Human Resources,Muy_Alta,Married,2956,0,No,17,Alta,Alta,0,2,4,1,0,0
1844,29,1,Travel_Rarely,Human Resources,13,Secundaria,Human Resources,Baja,Media,1,Human Resources,Media,Divorced,2335,4,Yes,15,Alta,Muy_Alta,3,4,3,2,2,0
1845,45,0,Non-Travel,Sales,2,Universitaria,Life Sciences,Alta,Alta,2,Sales Executive,Alta,Married,5154,4,No,22,Muy_Alta,Media,2,10,3,8,5,7
1847,36,0,Travel_Rarely,Research & Development,2,Universitaria,Other,Muy_Alta,Alta,2,Research Scientist,Alta,Married,6962,4,Yes,22,Muy_Alta,Muy_Alta,1,15,2,1,0,0
1849,43,0,Travel_Frequently,Sales,2,Universitaria,Life Sciences,Baja,Alta,2,Sales Executive,Alta,Married,5675,1,No,20,Muy_Alta,Alta,1,7,5,7,7,7
1850,27,0,Travel_Frequently,Research & Development,5,Universitaria,Life Sciences,Muy_Alta,Alta,1,Laboratory Technician,Alta,Single,2379,0,Yes,14,Alta,Alta,0,6,3,5,0,2
1852,29,0,Travel_Frequently,Research & Development,20,Universitaria,Medical,Muy_Alta,Alta,1,Laboratory Technician,Alta,Married,3812,1,No,13,Alta,Media,0,11,3,11,3,10
1853,32,0,Travel_Frequently,Sales,10,Universitaria,Marketing,Muy_Alta,Alta,2,Sales Executive,Alta,Single,4648,8,No,13,Alta,Alta,0,4,2,0,0,0
1854,42,0,Non-Travel,Research & Development,10,Universitaria,Technical Degree,Alta,Alta,1,Research Scientist,Alta,Married,2936,3,No,22,Muy_Alta,Media,2,10,1,6,3,3
1856,47,0,Travel_Rarely,Research & Development,9,Universitaria,Life Sciences,Media,Alta,1,Laboratory Technician,Alta,Single,2105,4,No,12,Alta,Alta,0,7,2,2,2,0
1857,46,0,Travel_Rarely,Research & Development,2,Universitaria,Life Sciences,Muy_Alta,Alta,3,Manufacturing Director,Alta,Divorced,8578,3,No,14,Alta,Alta,1,12,4,9,4,7
1858,28,0,Non-Travel,Human Resources,1,Universitaria,Life Sciences,Alta,Alta,1,Human Resources,Alta,Divorced,2706,1,No,15,Alta,Media,1,3,2,3,2,2
1859,29,0,Travel_Rarely,Research & Development,29,Primaria,Life Sciences,Muy_Alta,Baja,2,Healthcare Representative,Baja,Divorced,6384,8,No,17,Alta,Muy_Alta,2,11,3,7,1,6
1860,42,0,Travel_Rarely,Research & Development,8,Universitaria,Life Sciences,Muy_Alta,Alta,1,Laboratory Technician,Alta,Single,3968,4,No,13,Alta,Muy_Alta,0,8,3,0,0,0
1862,32,1,Travel_Rarely,Sales,2,Secundaria,Marketing,Alta,Media,2,Sales Executive,Media,Single,9907,7,Yes,12,Alta,Alta,0,7,3,2,2,2
1863,46,0,Travel_Rarely,Sales,3,Master,Technical Degree,Baja,Muy_Alta,4,Sales Executive,Muy_Alta,Divorced,13225,2,No,12,Alta,Muy_Alta,1,25,5,19,2,8
1864,27,0,Travel_Rarely,Sales,23,Universitaria,Medical,Media,Media,2,Sales Representative,Media,Married,3540,1,No,21,Muy_Alta,Muy_Alta,1,9,5,9,5,8
1865,29,0,Travel_Rarely,Human Resources,6,Secundaria,Medical,Muy_Alta,Media,1,Human Resources,Media,Married,2804,1,No,11,Alta,Muy_Alta,0,1,3,1,0,0
1866,43,0,Travel_Rarely,Research & Development,6,Secundaria,Medical,Baja,Media,5,Manager,Media,Married,19392,7,No,13,Alta,Muy_Alta,0,21,2,16,6,14
1867,48,0,Travel_Rarely,Research & Development,10,Secundaria,Life Sciences,Muy_Alta,Media,5,Research Director,Media,Married,19665,4,No,12,Alta,Muy_Alta,0,29,3,22,12,9
1868,29,1,Travel_Frequently,Research & Development,24,Secundaria,Life Sciences,Muy_Alta,Media,1,Research Scientist,Media,Single,2439,1,Yes,24,Muy_Alta,Media,0,1,3,1,1,0
1869,46,1,Travel_Rarely,Sales,10,Universitaria,Life Sciences,Alta,Alta,3,Sales Executive,Alta,Married,7314,5,No,21,Muy_Alta,Alta,3,14,2,8,0,7
1870,27,0,Travel_Frequently,Research & Development,15,Secundaria,Life Sciences,Muy_Alta,Media,1,Research Scientist,Media,Married,4774,0,No,19,Alta,Muy_Alta,1,8,2,7,7,3
1871,39,0,Travel_Rarely,Research & Development,19,Universitaria,Other,Muy_Alta,Alta,2,Research Scientist,Alta,Divorced,3902,8,No,14,Alta,Media,3,7,2,2,2,2
1873,55,0,Travel_Rarely,Research & Development,2,Secundaria,Technical Degree,Media,Media,1,Research Scientist,Media,Married,2662,8,No,20,Muy_Alta,Media,1,19,2,5,0,4
1875,28,0,Travel_Rarely,Sales,3,Universitaria,Medical,Media,Alta,1,Sales Representative,Alta,Married,2856,1,No,19,Alta,Muy_Alta,1,1,3,1,0,0
1876,30,1,Travel_Rarely,Sales,9,Universitaria,Medical,Media,Alta,1,Sales Representative,Alta,Single,1081,1,No,13,Alta,Alta,0,1,3,1,0,0
1878,22,1,Travel_Rarely,Research & Development,7,Universitaria,Life Sciences,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2472,1,Yes,23,Muy_Alta,Baja,0,1,2,1,0,0
1880,36,0,Travel_Rarely,Sales,10,Secundaria,Technical Degree,Media,Media,2,Sales Executive,Media,Married,5673,1,Yes,13,Alta,Baja,1,10,4,10,1,7
1881,31,0,Travel_Rarely,Research & Development,20,Universitaria,Life Sciences,Media,Alta,2,Laboratory Technician,Alta,Divorced,4197,1,No,11,Alta,Baja,1,10,2,10,0,2
1882,34,0,Travel_Rarely,Sales,4,Universitaria,Life Sciences,Alta,Alta,3,Sales Executive,Alta,Married,9713,2,Yes,13,Alta,Muy_Alta,3,9,3,5,1,0
1883,29,0,Travel_Rarely,Research & Development,7,Universitaria,Life Sciences,Muy_Alta,Alta,1,Laboratory Technician,Alta,Single,2062,3,No,14,Alta,Media,0,11,2,3,1,2
1885,37,0,Travel_Rarely,Research & Development,7,Universitaria,Medical,Muy_Alta,Alta,2,Research Scientist,Alta,Married,4284,5,Yes,22,Muy_Alta,Alta,1,16,2,5,0,4
1886,35,0,Travel_Rarely,Research & Development,16,Secundaria,Other,Muy_Alta,Media,2,Manufacturing Director,Media,Married,4788,0,Yes,11,Alta,Muy_Alta,0,4,2,3,0,2
1888,45,0,Travel_Rarely,Research & Development,25,Secundaria,Life Sciences,Media,Media,2,Manufacturing Director,Media,Married,5906,0,No,13,Alta,Muy_Alta,2,10,2,9,3,8
1890,36,0,Travel_Frequently,Human Resources,2,Universitaria,Human Resources,Media,Media,2,Human Resources,Media,Single,3886,1,No,21,Muy_Alta,Muy_Alta,0,10,2,10,0,8
1892,40,0,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Baja,Alta,4,Manager,Alta,Divorced,16823,2,No,11,Alta,Baja,1,22,3,19,11,16
1893,26,0,Travel_Rarely,Research & Development,1,Secundaria,Life Sciences,Media,Media,1,Research Scientist,Media,Married,2933,1,Yes,13,Alta,Alta,1,1,3,1,1,0
1898,27,0,Travel_Rarely,Sales,2,Master,Medical,Baja,Muy_Alta,2,Sales Executive,Alta,Single,6500,0,No,14,Alta,Media,0,9,5,8,0,7
1900,48,0,Travel_Frequently,Research & Development,22,Universitaria,Medical,Muy_Alta,Alta,4,Manager,Alta,Divorced,17174,3,No,11,Alta,Media,1,24,3,22,4,7
1903,44,0,Travel_Rarely,Research & Development,1,Master,Life Sciences,Media,Muy_Alta,2,Healthcare Representative,Muy_Alta,Married,5033,2,No,15,Alta,Muy_Alta,1,10,5,2,2,2
1905,34,1,Non-Travel,Research & Development,16,Primaria,Technical Degree,Muy_Alta,Baja,1,Research Scientist,Baja,Married,2307,1,Yes,23,Muy_Alta,Media,1,5,2,5,3,0
1907,56,1,Travel_Rarely,Research & Development,24,Universitaria,Life Sciences,Baja,Alta,1,Laboratory Technician,Alta,Single,2587,1,No,16,Alta,Muy_Alta,0,5,3,4,1,0
1908,36,0,Travel_Rarely,Sales,17,Secundaria,Marketing,Alta,Media,2,Sales Executive,Media,Married,5507,2,No,16,Alta,Alta,2,12,1,4,1,3
1909,41,0,Travel_Rarely,Sales,8,Universitaria,Marketing,Alta,Alta,2,Sales Executive,Alta,Married,4393,5,No,21,Muy_Alta,Alta,1,14,3,5,1,4
1911,42,0,Travel_Rarely,Research & Development,6,Universitaria,Medical,Alta,Alta,3,Research Director,Alta,Married,13348,9,No,13,Alta,Media,1,18,3,13,5,7
1912,31,0,Travel_Rarely,Sales,10,Universitaria,Medical,Alta,Alta,2,Sales Executive,Alta,Divorced,6583,2,Yes,11,Alta,Muy_Alta,1,8,2,5,1,4
1915,34,0,Travel_Rarely,Sales,3,Secundaria,Medical,Muy_Alta,Media,2,Sales Executive,Media,Married,8103,3,Yes,12,Alta,Alta,0,9,3,4,0,1
1916,31,0,Travel_Rarely,Research & Development,4,Master,Medical,Baja,Muy_Alta,1,Laboratory Technician,Muy_Alta,Divorced,3978,8,No,12,Alta,Media,1,4,0,2,2,2
1918,26,0,Travel_Frequently,Research & Development,6,Master,Other,Alta,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,2544,0,No,18,Alta,Baja,1,8,3,7,7,7
1922,45,0,Travel_Frequently,Research & Development,1,Universitaria,Medical,Media,Alta,2,Healthcare Representative,Alta,Single,5399,4,No,12,Alta,Alta,0,12,3,4,0,3
1924,33,0,Travel_Rarely,Sales,10,Universitaria,Marketing,Media,Alta,2,Sales Executive,Alta,Single,5487,1,No,14,Alta,Media,0,10,2,10,0,9
1927,28,0,Travel_Frequently,Sales,1,Secundaria,Life Sciences,Alta,Media,2,Sales Executive,Media,Married,6834,1,Yes,12,Alta,Alta,1,7,2,7,0,7
1928,29,1,Travel_Frequently,Sales,24,Universitaria,Technical Degree,Alta,Muy_Alta,1,Sales Representative,Muy_Alta,Single,1091,1,No,17,Alta,Muy_Alta,0,1,3,1,0,0
1929,39,0,Non-Travel,Sales,21,Primaria,Life Sciences,Baja,Baja,2,Sales Executive,Baja,Married,5736,6,No,19,Alta,Alta,1,10,1,3,1,2
1931,27,0,Travel_Rarely,Research & Development,2,Universitaria,Technical Degree,Media,Alta,1,Research Scientist,Alta,Married,2226,1,No,11,Alta,Alta,1,6,3,5,1,2
1932,34,0,Travel_Frequently,Research & Development,22,Secundaria,Other,Alta,Media,2,Research Scientist,Media,Married,5747,1,Yes,15,Alta,Media,0,16,3,15,6,11
1933,28,1,Travel_Rarely,Sales,13,Universitaria,Marketing,Muy_Alta,Alta,2,Sales Executive,Alta,Single,9854,3,Yes,11,Alta,Muy_Alta,0,6,0,2,2,2
1934,47,0,Non-Travel,Research & Development,14,Universitaria,Technical Degree,Alta,Alta,2,Research Scientist,Alta,Married,5467,8,No,18,Alta,Alta,1,16,4,8,1,7
1935,56,0,Travel_Rarely,Sales,11,Secundaria,Marketing,Muy_Alta,Media,2,Sales Executive,Media,Married,5380,4,No,16,Alta,Alta,1,6,3,0,0,0
1936,39,0,Travel_Rarely,Research & Development,9,Universitaria,Medical,Baja,Alta,2,Manufacturing Director,Alta,Married,5151,1,No,25,Muy_Alta,Muy_Alta,1,10,3,10,7,9
1937,38,0,Travel_Frequently,Research & Development,8,Secundaria,Medical,Muy_Alta,Media,2,Research Scientist,Alta,Divorced,2133,1,Yes,16,Alta,Alta,1,20,3,20,0,7
1938,58,0,Travel_Rarely,Sales,21,Universitaria,Life Sciences,Muy_Alta,Alta,4,Manager,Alta,Married,17875,4,Yes,13,Alta,Alta,1,29,2,1,0,0
1939,32,1,Travel_Frequently,Research & Development,5,Master,Life Sciences,Baja,Muy_Alta,1,Research Scientist,Muy_Alta,Single,2432,3,Yes,14,Alta,Baja,0,8,2,4,0,3
1940,38,0,Travel_Rarely,Research & Development,9,Universitaria,Life Sciences,Media,Alta,1,Research Scientist,Alta,Divorced,4771,2,No,19,Alta,Muy_Alta,2,10,0,5,0,3
1941,49,0,Travel_Frequently,Research & Development,2,Universitaria,Life Sciences,Media,Alta,5,Research Director,Alta,Married,19161,3,No,15,Alta,Muy_Alta,0,28,3,5,4,3
1943,42,0,Travel_Rarely,Sales,12,Universitaria,Marketing,Media,Alta,2,Sales Executive,Alta,Divorced,5087,3,Yes,12,Alta,Alta,2,14,4,0,0,0
1944,27,1,Travel_Frequently,Human Resources,22,Secundaria,Human Resources,Baja,Media,1,Human Resources,Media,Married,2863,1,No,12,Alta,Baja,0,1,2,1,0,0
1945,35,0,Travel_Rarely,Sales,18,Universitaria,Medical,Media,Alta,2,Sales Executive,Alta,Married,5561,0,No,16,Alta,Muy_Alta,1,6,2,5,0,4
1947,28,0,Non-Travel,Research & Development,16,Universitaria,Medical,Alta,Alta,1,Research Scientist,Alta,Single,2144,1,No,14,Alta,Alta,0,5,3,5,1,4
1948,31,0,Non-Travel,Research & Development,3,Universitaria,Medical,Alta,Alta,1,Research Scientist,Alta,Divorced,3065,1,Yes,13,Alta,Muy_Alta,1,4,3,4,2,3
1949,36,0,Non-Travel,Research & Development,9,Universitaria,Life Sciences,Baja,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,2810,1,No,22,Muy_Alta,Media,0,5,3,5,0,2
1950,34,0,Travel_Rarely,Sales,1,Universitaria,Marketing,Baja,Alta,3,Sales Executive,Alta,Single,9888,1,No,21,Muy_Alta,Baja,0,14,3,14,2,1
1951,34,0,Travel_Rarely,Sales,13,Universitaria,Medical,Muy_Alta,Alta,3,Sales Executive,Alta,Divorced,8628,1,No,18,Alta,Alta,1,9,2,8,1,1
1952,26,0,Travel_Rarely,Research & Development,1,Universitaria,Medical,Alta,Alta,1,Laboratory Technician,Alta,Single,2867,0,No,13,Alta,Muy_Alta,0,8,6,7,7,6
1954,29,0,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,Baja,Alta,2,Healthcare Representative,Alta,Married,5373,0,No,12,Alta,Baja,1,6,5,5,0,2
1955,32,0,Non-Travel,Research & Development,15,Universitaria,Medical,Alta,Alta,2,Healthcare Representative,Alta,Divorced,6667,5,No,18,Alta,Media,1,9,6,5,1,2
1956,31,0,Travel_Frequently,Research & Development,1,Primaria,Life Sciences,Muy_Alta,Baja,2,Research Scientist,Alta,Married,5003,1,No,21,Muy_Alta,Media,0,10,6,10,8,7
1960,28,1,Travel_Rarely,Research & Development,17,Secundaria,Technical Degree,Alta,Media,1,Laboratory Technician,Media,Divorced,2367,5,No,12,Alta,Baja,1,6,2,4,0,3
1961,38,0,Travel_Rarely,Sales,1,Secundaria,Life Sciences,Baja,Media,1,Sales Representative,Media,Single,2858,4,No,14,Alta,Baja,0,20,3,1,0,0
1962,35,0,Travel_Rarely,Sales,7,Universitaria,Life Sciences,Alta,Alta,2,Sales Executive,Alta,Married,5204,1,Yes,11,Alta,Muy_Alta,0,10,2,10,0,9
1965,27,0,Travel_Rarely,Sales,9,Universitaria,Marketing,Muy_Alta,Alta,2,Sales Executive,Alta,Single,4105,1,No,14,Alta,Baja,0,7,5,7,0,7
1966,32,0,Travel_Rarely,Research & Development,5,Secundaria,Life Sciences,Muy_Alta,Media,2,Manufacturing Director,Media,Single,9679,8,No,24,Muy_Alta,Media,0,8,1,1,0,0
1967,31,1,Travel_Frequently,Sales,26,Universitaria,Marketing,Baja,Alta,2,Sales Executive,Alta,Married,5617,1,Yes,11,Alta,Alta,0,10,4,10,0,8
